Home,Division,Shift date,Hour,Actual_Number,Day
Dishoom Manchester,Servers,2022-07-13,20,7,Wednesday
Dishoom Manchester,Servers,2022-07-13,21,7,Wednesday
Dishoom Manchester,Servers,2022-07-13,22,7,Wednesday
Dishoom Manchester,Servers,2022-07-13,23,6,Wednesday
Dishoom Manchester,Servers,2022-07-13,24,1,Wednesday
Dishoom Manchester,Servers,2022-07-17,8,1,Sunday
Dishoom Manchester,Servers,2022-07-17,9,6,Sunday
Dishoom Manchester,Servers,2022-07-17,10,6,Sunday
Dishoom Manchester,Servers,2022-07-17,11,9,Sunday
Dishoom Manchester,Servers,2022-07-17,12,9,Sunday
Dishoom Manchester,Servers,2022-07-17,13,9,Sunday
Dishoom Manchester,Servers,2022-07-17,14,9,Sunday
Dishoom Manchester,Servers,2022-07-17,15,14,Sunday
Dishoom Manchester,Servers,2022-07-17,16,8,Sunday
Dishoom Manchester,Servers,2022-07-17,17,5,Sunday
Dishoom Manchester,Servers,2022-07-17,18,5,Sunday
Dishoom Manchester,Servers,2022-07-17,19,5,Sunday
Dishoom Manchester,Servers,2022-07-17,20,5,Sunday
Dishoom Manchester,Servers,2022-07-17,21,5,Sunday
Dishoom Manchester,Servers,2022-07-17,22,5,Sunday
Dishoom Manchester,Servers,2022-07-17,23,5,Sunday
Dishoom Manchester,Servers,2022-07-20,7,1,Wednesday
Dishoom Manchester,Servers,2022-07-20,8,3,Wednesday
Dishoom Manchester,Servers,2022-07-20,9,3,Wednesday
Dishoom Manchester,Servers,2022-07-20,10,3,Wednesday
Dishoom Manchester,Servers,2022-07-20,11,6,Wednesday
Dishoom Manchester,Servers,2022-07-20,12,6,Wednesday
Dishoom Manchester,Servers,2022-07-20,13,6,Wednesday
Dishoom Manchester,Servers,2022-07-20,14,6,Wednesday
Dishoom Manchester,Servers,2022-07-20,15,10,Wednesday
Dishoom Manchester,Servers,2022-07-20,16,7,Wednesday
Dishoom Manchester,Servers,2022-07-20,17,5,Wednesday
Dishoom Manchester,Servers,2022-07-20,18,5,Wednesday
Dishoom Manchester,Servers,2022-07-20,19,5,Wednesday
Dishoom Manchester,Servers,2022-07-20,20,5,Wednesday
Dishoom Manchester,Servers,2022-07-20,21,5,Wednesday
Dishoom Manchester,Servers,2022-07-20,22,5,Wednesday
Dishoom Manchester,Servers,2022-07-20,23,5,Wednesday
Dishoom Manchester,Servers,2022-07-21,7,1,Thursday
Dishoom Manchester,Servers,2022-07-21,8,2,Thursday
Dishoom Manchester,Servers,2022-07-21,9,3,Thursday
Dishoom Manchester,Servers,2022-07-21,10,3,Thursday
Dishoom Manchester,Servers,2022-07-21,11,7,Thursday
Dishoom Manchester,Servers,2022-07-21,12,7,Thursday
Dishoom Manchester,Servers,2022-07-21,13,7,Thursday
Dishoom Manchester,Servers,2022-07-21,14,7,Thursday
Dishoom Manchester,Servers,2022-07-21,15,11,Thursday
Dishoom Manchester,Servers,2022-07-21,16,5,Thursday
Dishoom Manchester,Servers,2022-07-21,17,4,Thursday
Dishoom Manchester,Servers,2022-07-21,18,4,Thursday
Dishoom Manchester,Servers,2022-07-21,19,4,Thursday
Dishoom Manchester,Servers,2022-07-21,20,4,Thursday
Dishoom Manchester,Servers,2022-07-21,21,4,Thursday
Dishoom Manchester,Servers,2022-07-21,22,4,Thursday
Dishoom Manchester,Servers,2022-07-21,23,4,Thursday
Dishoom Manchester,Servers,2022-07-21,24,1,Thursday
Dishoom Manchester,Servers,2022-07-10,8,1,Sunday
Dishoom Manchester,Servers,2022-07-10,9,8,Sunday
Dishoom Manchester,Servers,2022-07-10,10,8,Sunday
Dishoom Manchester,Servers,2022-07-10,11,9,Sunday
Dishoom Manchester,Servers,2022-07-10,12,9,Sunday
Dishoom Manchester,Servers,2022-07-10,13,8,Sunday
Dishoom Manchester,Servers,2022-07-10,14,8,Sunday
Dishoom Manchester,Servers,2022-07-10,15,15,Sunday
Dishoom Manchester,Servers,2022-07-10,16,8,Sunday
Dishoom Manchester,Servers,2022-07-10,17,7,Sunday
Dishoom Manchester,Servers,2022-07-10,18,7,Sunday
Dishoom Manchester,Servers,2022-07-10,19,6,Sunday
Dishoom Manchester,Servers,2022-07-10,20,6,Sunday
Dishoom Manchester,Servers,2022-07-10,21,6,Sunday
Dishoom Manchester,Servers,2022-07-10,22,6,Sunday
Dishoom Manchester,Servers,2022-07-10,23,6,Sunday
Dishoom Manchester,Servers,2022-07-10,24,2,Sunday
Dishoom Manchester,Servers,2022-07-11,7,1,Monday
Dishoom Manchester,Servers,2022-07-11,8,2,Monday
Dishoom Manchester,Servers,2022-07-11,9,3,Monday
Dishoom Manchester,Servers,2022-07-11,10,3,Monday
Dishoom Manchester,Servers,2022-07-11,11,4,Monday
Dishoom Manchester,Servers,2022-07-11,12,4,Monday
Dishoom Manchester,Servers,2022-07-11,13,4,Monday
Dishoom Manchester,Servers,2022-07-11,14,5,Monday
Dishoom Manchester,Servers,2022-07-11,15,8,Monday
Dishoom Manchester,Servers,2022-07-11,16,7,Monday
Dishoom Manchester,Servers,2022-07-11,17,6,Monday
Dishoom Manchester,Servers,2022-07-11,18,6,Monday
Dishoom Manchester,Servers,2022-07-11,19,6,Monday
Dishoom Manchester,Servers,2022-07-11,20,6,Monday
Dishoom Manchester,Servers,2022-07-11,21,6,Monday
Dishoom Manchester,Servers,2022-07-11,22,6,Monday
Dishoom Manchester,Servers,2022-07-11,23,6,Monday
Dishoom Manchester,Servers,2022-07-11,24,2,Monday
Dishoom Manchester,Servers,2022-07-18,7,1,Monday
Dishoom Manchester,Servers,2022-07-18,8,1,Monday
Dishoom Manchester,Servers,2022-07-18,9,2,Monday
Dishoom Manchester,Servers,2022-07-18,10,2,Monday
Dishoom Manchester,Servers,2022-07-18,11,4,Monday
Dishoom Manchester,Servers,2022-07-18,12,4,Monday
Dishoom Manchester,Servers,2022-07-18,13,4,Monday
Dishoom Manchester,Servers,2022-07-18,14,4,Monday
Dishoom Manchester,Servers,2022-07-18,15,6,Monday
Dishoom Manchester,Servers,2022-07-18,16,4,Monday
Dishoom Manchester,Servers,2022-07-18,17,4,Monday
Dishoom Manchester,Servers,2022-07-18,18,4,Monday
Dishoom Manchester,Servers,2022-07-18,19,4,Monday
Dishoom Manchester,Servers,2022-07-18,20,4,Monday
Dishoom Manchester,Servers,2022-07-18,21,4,Monday
Dishoom Manchester,Servers,2022-07-18,22,4,Monday
Dishoom Manchester,Servers,2022-07-18,23,4,Monday
Dishoom Manchester,Servers,2022-07-18,24,1,Monday
Dishoom Manchester,Servers,2022-07-19,7,2,Tuesday
Dishoom Manchester,Servers,2022-07-19,8,3,Tuesday
Dishoom Manchester,Servers,2022-07-19,9,3,Tuesday
Dishoom Manchester,Servers,2022-07-19,10,3,Tuesday
Dishoom Manchester,Servers,2022-07-19,11,6,Tuesday
Dishoom Manchester,Servers,2022-07-19,12,6,Tuesday
Dishoom Manchester,Servers,2022-07-19,13,6,Tuesday
Dishoom Manchester,Servers,2022-07-19,14,6,Tuesday
Dishoom Manchester,Servers,2022-07-19,15,6,Tuesday
Dishoom Manchester,Servers,2022-07-19,16,4,Tuesday
Dishoom Manchester,Servers,2022-07-19,17,2,Tuesday
Dishoom Manchester,Servers,2022-07-19,18,2,Tuesday
Dishoom Manchester,Servers,2022-07-19,19,2,Tuesday
Dishoom Manchester,Servers,2022-07-19,20,2,Tuesday
Dishoom Manchester,Servers,2022-07-19,21,2,Tuesday
Dishoom Manchester,Servers,2022-07-19,22,2,Tuesday
Dishoom Manchester,Servers,2022-07-19,23,2,Tuesday
Dishoom Manchester,Servers,2022-07-25,6,1,Monday
Dishoom Manchester,Servers,2022-07-25,7,1,Monday
Dishoom Manchester,Servers,2022-07-25,8,3,Monday
Dishoom Manchester,Servers,2022-07-25,9,3,Monday
Dishoom Manchester,Servers,2022-07-25,10,4,Monday
Dishoom Manchester,Servers,2022-07-25,11,6,Monday
Dishoom Manchester,Servers,2022-07-25,12,6,Monday
Dishoom Manchester,Servers,2022-07-25,13,6,Monday
Dishoom Manchester,Servers,2022-07-25,14,6,Monday
Dishoom Manchester,Servers,2022-07-25,15,9,Monday
Dishoom Manchester,Servers,2022-07-25,16,8,Monday
Dishoom Manchester,Servers,2022-07-25,17,7,Monday
Dishoom Manchester,Servers,2022-07-25,18,7,Monday
Dishoom Manchester,Servers,2022-07-25,19,7,Monday
Dishoom Manchester,Servers,2022-07-25,20,7,Monday
Dishoom Manchester,Servers,2022-07-25,21,7,Monday
Dishoom Manchester,Servers,2022-07-25,22,7,Monday
Dishoom Manchester,Servers,2022-07-25,23,6,Monday
Dishoom Manchester,Hosts,2022-07-01,7,1,Friday
Dishoom Manchester,Hosts,2022-07-01,8,2,Friday
Dishoom Manchester,Hosts,2022-07-01,9,3,Friday
Dishoom Manchester,Hosts,2022-07-01,10,4,Friday
Dishoom Manchester,Hosts,2022-07-01,11,4,Friday
Dishoom Manchester,Hosts,2022-07-01,12,4,Friday
Dishoom Manchester,Hosts,2022-07-01,13,4,Friday
Dishoom Manchester,Hosts,2022-07-01,14,4,Friday
Dishoom Manchester,Hosts,2022-07-01,15,8,Friday
Dishoom Manchester,Hosts,2022-07-01,16,4,Friday
Dishoom Manchester,Hosts,2022-07-01,17,5,Friday
Dishoom Manchester,Hosts,2022-07-01,18,5,Friday
Dishoom Manchester,Hosts,2022-07-01,19,5,Friday
Dishoom Manchester,Hosts,2022-07-01,20,5,Friday
Dishoom Manchester,Hosts,2022-07-01,21,5,Friday
Dishoom Manchester,Hosts,2022-07-01,22,5,Friday
Dishoom Manchester,Hosts,2022-07-01,23,1,Friday
Dishoom Manchester,Hosts,2022-07-02,7,1,Saturday
Dishoom Manchester,Hosts,2022-07-02,8,2,Saturday
Dishoom Manchester,Hosts,2022-07-02,9,4,Saturday
Dishoom Manchester,Hosts,2022-07-02,10,5,Saturday
Dishoom Manchester,Hosts,2022-07-02,11,5,Saturday
Dishoom Manchester,Hosts,2022-07-02,12,5,Saturday
Dishoom Manchester,Hosts,2022-07-02,13,6,Saturday
Dishoom Manchester,Hosts,2022-07-02,14,7,Saturday
Dishoom Manchester,Hosts,2022-07-02,15,11,Saturday
Dishoom Manchester,Hosts,2022-07-02,16,6,Saturday
Dishoom Manchester,Hosts,2022-07-02,17,6,Saturday
Dishoom Manchester,Hosts,2022-07-02,18,5,Saturday
Dishoom Manchester,Hosts,2022-07-02,19,5,Saturday
Dishoom Manchester,Hosts,2022-07-02,20,5,Saturday
Dishoom Manchester,Hosts,2022-07-02,21,5,Saturday
Dishoom Manchester,Hosts,2022-07-02,22,4,Saturday
Dishoom Manchester,Hosts,2022-07-02,23,2,Saturday
Dishoom Manchester,Hosts,2022-07-02,24,1,Saturday
Dishoom Manchester,Hosts,2022-07-03,8,2,Sunday
Dishoom Manchester,Hosts,2022-07-03,9,3,Sunday
Dishoom Manchester,Hosts,2022-07-03,10,5,Sunday
Dishoom Manchester,Hosts,2022-07-03,11,5,Sunday
Dishoom Manchester,Hosts,2022-07-03,12,5,Sunday
Dishoom Manchester,Hosts,2022-07-03,13,5,Sunday
Dishoom Manchester,Hosts,2022-07-03,14,5,Sunday
Dishoom Manchester,Hosts,2022-07-03,15,8,Sunday
Dishoom Manchester,Hosts,2022-07-03,16,3,Sunday
Dishoom Manchester,Hosts,2022-07-03,17,3,Sunday
Dishoom Manchester,Hosts,2022-07-03,18,3,Sunday
Dishoom Manchester,Hosts,2022-07-03,19,3,Sunday
Dishoom Manchester,Hosts,2022-07-03,20,3,Sunday
Dishoom Manchester,Hosts,2022-07-03,21,3,Sunday
Dishoom Manchester,Hosts,2022-07-03,22,2,Sunday
Dishoom Manchester,Hosts,2022-07-08,6,1,Friday
Dishoom Manchester,Hosts,2022-07-08,7,2,Friday
Dishoom Manchester,Hosts,2022-07-08,8,3,Friday
Dishoom Manchester,Hosts,2022-07-08,9,3,Friday
Dishoom Manchester,Hosts,2022-07-08,10,4,Friday
Dishoom Manchester,Hosts,2022-07-08,11,4,Friday
Dishoom Manchester,Hosts,2022-07-08,12,4,Friday
Dishoom Manchester,Hosts,2022-07-08,13,4,Friday
Dishoom Manchester,Hosts,2022-07-08,14,4,Friday
Dishoom Manchester,Hosts,2022-07-08,15,6,Friday
Dishoom Manchester,Hosts,2022-07-08,16,5,Friday
Dishoom Manchester,Hosts,2022-07-08,17,7,Friday
Dishoom Manchester,Hosts,2022-07-08,18,7,Friday
Dishoom Manchester,Hosts,2022-07-08,19,7,Friday
Dishoom Manchester,Hosts,2022-07-08,20,7,Friday
Dishoom Manchester,Hosts,2022-07-08,21,7,Friday
Dishoom Manchester,Hosts,2022-07-08,22,5,Friday
Dishoom Manchester,Hosts,2022-07-08,23,2,Friday
Dishoom Manchester,Hosts,2022-07-09,7,1,Saturday
Dishoom Manchester,Hosts,2022-07-09,8,1,Saturday
Dishoom Manchester,Hosts,2022-07-09,9,4,Saturday
Dishoom Manchester,Hosts,2022-07-09,10,5,Saturday
Dishoom Manchester,Hosts,2022-07-09,11,5,Saturday
Dishoom Manchester,Hosts,2022-07-09,12,5,Saturday
Dishoom Manchester,Hosts,2022-07-09,13,5,Saturday
Dishoom Manchester,Hosts,2022-07-09,14,6,Saturday
Dishoom Manchester,Hosts,2022-07-09,15,7,Saturday
Dishoom Manchester,Hosts,2022-07-09,16,5,Saturday
Dishoom Manchester,Hosts,2022-07-09,17,6,Saturday
Dishoom Manchester,Hosts,2022-07-09,18,6,Saturday
Dishoom Manchester,Hosts,2022-07-09,19,6,Saturday
Dishoom Manchester,Hosts,2022-07-09,20,6,Saturday
Dishoom Manchester,Hosts,2022-07-09,21,6,Saturday
Dishoom Manchester,Hosts,2022-07-09,22,6,Saturday
Dishoom Manchester,Hosts,2022-07-09,23,2,Saturday
Dishoom Manchester,Hosts,2022-07-09,24,1,Saturday
Dishoom Manchester,Hosts,2022-07-10,8,1,Sunday
Dishoom Manchester,Hosts,2022-07-10,9,2,Sunday
Dishoom Manchester,Hosts,2022-07-10,10,5,Sunday
Dishoom Manchester,Hosts,2022-07-10,11,5,Sunday
Dishoom Manchester,Hosts,2022-07-10,12,5,Sunday
Dishoom Manchester,Hosts,2022-07-10,13,4,Sunday
Dishoom Manchester,Hosts,2022-07-10,14,4,Sunday
Dishoom Manchester,Hosts,2022-07-10,15,6,Sunday
Dishoom Manchester,Hosts,2022-07-10,16,2,Sunday
Dishoom Manchester,Hosts,2022-07-10,17,2,Sunday
Dishoom Manchester,Hosts,2022-07-10,18,2,Sunday
Dishoom Manchester,Hosts,2022-07-10,19,2,Sunday
Dishoom Manchester,Hosts,2022-07-10,20,2,Sunday
Dishoom Manchester,Hosts,2022-07-10,21,2,Sunday
Dishoom Manchester,Hosts,2022-07-10,22,1,Sunday
Dishoom Manchester,Hosts,2022-07-15,7,1,Friday
Dishoom Manchester,Hosts,2022-07-15,8,2,Friday
Dishoom Manchester,Hosts,2022-07-15,9,3,Friday
Dishoom Manchester,Hosts,2022-07-15,10,4,Friday
Dishoom Manchester,Hosts,2022-07-15,11,4,Friday
Dishoom Manchester,Hosts,2022-07-15,12,4,Friday
Dishoom Manchester,Hosts,2022-07-15,13,4,Friday
Dishoom Manchester,Hosts,2022-07-15,14,5,Friday
Dishoom Manchester,Hosts,2022-07-15,15,7,Friday
Dishoom Manchester,Hosts,2022-07-15,16,4,Friday
Dishoom Manchester,Hosts,2022-07-15,17,4,Friday
Dishoom Manchester,Hosts,2022-07-15,18,4,Friday
Dishoom Manchester,Hosts,2022-07-15,19,4,Friday
Dishoom Manchester,Hosts,2022-07-15,20,4,Friday
Dishoom Manchester,Hosts,2022-07-15,21,4,Friday
Dishoom Manchester,Hosts,2022-07-15,22,4,Friday
Dishoom Manchester,Hosts,2022-07-16,7,1,Saturday
Dishoom Manchester,Hosts,2022-07-16,8,2,Saturday
Dishoom Manchester,Hosts,2022-07-16,9,3,Saturday
Dishoom Manchester,Hosts,2022-07-16,10,5,Saturday
Dishoom Manchester,Hosts,2022-07-16,11,5,Saturday
Dishoom Manchester,Hosts,2022-07-16,12,5,Saturday
Dishoom Manchester,Hosts,2022-07-16,13,6,Saturday
Dishoom Manchester,Hosts,2022-07-16,14,6,Saturday
Dishoom Manchester,Hosts,2022-07-16,15,9,Saturday
Dishoom Manchester,Hosts,2022-07-16,16,4,Saturday
Dishoom Manchester,Hosts,2022-07-16,17,4,Saturday
Dishoom Manchester,Hosts,2022-07-16,18,4,Saturday
Dishoom Manchester,Hosts,2022-07-16,19,4,Saturday
Dishoom Manchester,Hosts,2022-07-16,20,4,Saturday
Dishoom Manchester,Hosts,2022-07-16,21,4,Saturday
Dishoom Manchester,Hosts,2022-07-16,22,3,Saturday
Dishoom Manchester,Hosts,2022-07-16,23,2,Saturday
Dishoom Manchester,Hosts,2022-07-17,8,2,Sunday
Dishoom Manchester,Hosts,2022-07-17,9,4,Sunday
Dishoom Manchester,Hosts,2022-07-17,10,5,Sunday
Dishoom Manchester,Hosts,2022-07-17,11,5,Sunday
Dishoom Manchester,Hosts,2022-07-17,12,4,Sunday
Dishoom Manchester,Hosts,2022-07-17,13,4,Sunday
Dishoom Manchester,Hosts,2022-07-17,14,4,Sunday
Dishoom Manchester,Hosts,2022-07-17,15,8,Sunday
Dishoom Manchester,Hosts,2022-07-17,16,4,Sunday
Dishoom Manchester,Hosts,2022-07-17,17,4,Sunday
Dishoom Manchester,Hosts,2022-07-17,18,4,Sunday
Dishoom Manchester,Hosts,2022-07-17,19,4,Sunday
Dishoom Manchester,Hosts,2022-07-17,20,4,Sunday
Dishoom Manchester,Hosts,2022-07-17,21,4,Sunday
Dishoom Manchester,Hosts,2022-07-17,22,3,Sunday
Dishoom Manchester,Hosts,2022-07-22,7,2,Friday
Dishoom Manchester,Hosts,2022-07-22,8,2,Friday
Dishoom Manchester,Hosts,2022-07-22,9,3,Friday
Dishoom Manchester,Hosts,2022-07-22,10,3,Friday
Dishoom Manchester,Hosts,2022-07-22,11,3,Friday
Dishoom Manchester,Hosts,2022-07-22,12,3,Friday
Dishoom Manchester,Hosts,2022-07-22,13,3,Friday
Dishoom Manchester,Hosts,2022-07-22,14,5,Friday
Dishoom Manchester,Hosts,2022-07-22,15,9,Friday
Dishoom Manchester,Hosts,2022-07-22,16,6,Friday
Dishoom Manchester,Hosts,2022-07-22,17,7,Friday
Dishoom Manchester,Hosts,2022-07-22,18,7,Friday
Dishoom Manchester,Hosts,2022-07-22,19,7,Friday
Dishoom Manchester,Hosts,2022-07-22,20,7,Friday
Dishoom Manchester,Hosts,2022-07-22,21,7,Friday
Dishoom Manchester,Hosts,2022-07-22,22,5,Friday
Dishoom Manchester,Hosts,2022-07-22,23,1,Friday
Dishoom Manchester,Hosts,2022-07-22,24,1,Friday
Dishoom Manchester,Hosts,2022-07-23,8,1,Saturday
Dishoom Manchester,Hosts,2022-07-23,9,3,Saturday
Dishoom Manchester,Hosts,2022-07-23,10,5,Saturday
Dishoom Manchester,Hosts,2022-07-23,11,5,Saturday
Dishoom Manchester,Hosts,2022-07-23,12,5,Saturday
Dishoom Manchester,Hosts,2022-07-23,13,5,Saturday
Dishoom Manchester,Hosts,2022-07-23,14,6,Saturday
Dishoom Manchester,Hosts,2022-07-23,15,11,Saturday
Dishoom Manchester,Hosts,2022-07-23,16,7,Saturday
Dishoom Manchester,Hosts,2022-07-23,17,7,Saturday
Dishoom Manchester,Hosts,2022-07-23,18,7,Saturday
Dishoom Manchester,Hosts,2022-07-23,19,7,Saturday
Dishoom Manchester,Hosts,2022-07-23,20,7,Saturday
Dishoom Manchester,Hosts,2022-07-23,21,7,Saturday
Dishoom Manchester,Hosts,2022-07-23,22,5,Saturday
Dishoom Manchester,Hosts,2022-07-23,23,2,Saturday
Dishoom Manchester,Hosts,2022-07-24,8,1,Sunday
Dishoom Manchester,Hosts,2022-07-24,9,3,Sunday
Dishoom Manchester,Hosts,2022-07-24,10,4,Sunday
Dishoom Manchester,Hosts,2022-07-24,11,4,Sunday
Dishoom Manchester,Hosts,2022-07-24,12,4,Sunday
Dishoom Manchester,Hosts,2022-07-24,13,4,Sunday
Dishoom Manchester,Hosts,2022-07-24,14,4,Sunday
Dishoom Manchester,Hosts,2022-07-24,15,8,Sunday
Dishoom Manchester,Hosts,2022-07-24,16,5,Sunday
Dishoom Manchester,Hosts,2022-07-24,17,5,Sunday
Dishoom Manchester,Hosts,2022-07-24,18,5,Sunday
Dishoom Manchester,Hosts,2022-07-24,19,5,Sunday
Dishoom Manchester,Hosts,2022-07-24,20,4,Sunday
Dishoom Manchester,Hosts,2022-07-24,21,4,Sunday
Dishoom Manchester,Hosts,2022-07-24,22,2,Sunday
Dishoom Manchester,Hosts,2022-07-29,7,2,Friday
Dishoom Manchester,Hosts,2022-07-29,8,2,Friday
Dishoom Manchester,Hosts,2022-07-29,9,4,Friday
Dishoom Manchester,Hosts,2022-07-29,10,5,Friday
Dishoom Manchester,Hosts,2022-07-29,11,5,Friday
Dishoom Manchester,Hosts,2022-07-29,12,6,Friday
Dishoom Manchester,Hosts,2022-07-29,13,6,Friday
Dishoom Manchester,Hosts,2022-07-29,14,5,Friday
Dishoom Manchester,Hosts,2022-07-29,15,8,Friday
Dishoom Manchester,Hosts,2022-07-29,16,4,Friday
Dishoom Manchester,Hosts,2022-07-29,17,4,Friday
Dishoom Manchester,Hosts,2022-07-29,18,4,Friday
Dishoom Manchester,Hosts,2022-07-29,19,4,Friday
Dishoom Manchester,Hosts,2022-07-29,20,4,Friday
Dishoom Manchester,Hosts,2022-07-29,21,4,Friday
Dishoom Manchester,Hosts,2022-07-29,22,4,Friday
Dishoom Manchester,Hosts,2022-07-29,23,2,Friday
Dishoom Manchester,Hosts,2022-07-30,8,1,Saturday
Dishoom Manchester,Hosts,2022-07-30,9,2,Saturday
Dishoom Manchester,Hosts,2022-07-30,10,5,Saturday
Dishoom Manchester,Hosts,2022-07-30,11,5,Saturday
Dishoom Manchester,Hosts,2022-07-30,12,5,Saturday
Dishoom Manchester,Hosts,2022-07-30,13,5,Saturday
Dishoom Manchester,Hosts,2022-07-30,14,5,Saturday
Dishoom Manchester,Hosts,2022-07-30,15,10,Saturday
Dishoom Manchester,Hosts,2022-07-30,16,5,Saturday
Dishoom Manchester,Hosts,2022-07-30,17,5,Saturday
Dishoom Manchester,Hosts,2022-07-30,18,5,Saturday
Dishoom Manchester,Hosts,2022-07-30,19,5,Saturday
Dishoom Manchester,Hosts,2022-07-30,20,5,Saturday
Dishoom Manchester,Hosts,2022-07-30,21,5,Saturday
Dishoom Manchester,Hosts,2022-07-30,22,5,Saturday
Dishoom Manchester,Hosts,2022-07-30,23,2,Saturday
Dishoom Manchester,Hosts,2022-07-30,24,1,Saturday
Dishoom Manchester,Hosts,2022-07-31,8,1,Sunday
Dishoom Manchester,Hosts,2022-07-31,9,3,Sunday
Dishoom Manchester,Hosts,2022-07-31,10,6,Sunday
Dishoom Manchester,Hosts,2022-07-31,11,6,Sunday
Dishoom Manchester,Hosts,2022-07-31,12,6,Sunday
Dishoom Manchester,Hosts,2022-07-31,13,6,Sunday
Dishoom Manchester,Hosts,2022-07-31,14,7,Sunday
Dishoom Manchester,Hosts,2022-07-31,15,11,Sunday
Dishoom Manchester,Hosts,2022-07-31,16,5,Sunday
Dishoom Manchester,Hosts,2022-07-31,17,5,Sunday
Dishoom Manchester,Hosts,2022-07-31,18,5,Sunday
Dishoom Manchester,Hosts,2022-07-31,19,4,Sunday
Dishoom Manchester,Hosts,2022-07-31,20,4,Sunday
Dishoom Manchester,Hosts,2022-07-31,21,4,Sunday
Dishoom Manchester,Hosts,2022-07-31,22,2,Sunday
Dishoom Manchester,Hosts,2022-07-04,7,1,Monday
Dishoom Manchester,Hosts,2022-07-04,8,2,Monday
Dishoom Manchester,Hosts,2022-07-04,9,3,Monday
Dishoom Manchester,Hosts,2022-07-04,10,4,Monday
Dishoom Manchester,Hosts,2022-07-04,11,4,Monday
Dishoom Manchester,Hosts,2022-07-04,12,4,Monday
Dishoom Manchester,Hosts,2022-07-04,13,4,Monday
Dishoom Manchester,Hosts,2022-07-04,14,4,Monday
Dishoom Manchester,Hosts,2022-07-04,15,7,Monday
Dishoom Manchester,Hosts,2022-07-04,16,3,Monday
Dishoom Manchester,Hosts,2022-07-04,17,3,Monday
Dishoom Manchester,Hosts,2022-07-04,18,3,Monday
Dishoom Manchester,Hosts,2022-07-04,19,3,Monday
Dishoom Manchester,Hosts,2022-07-04,20,3,Monday
Dishoom Manchester,Hosts,2022-07-04,21,3,Monday
Dishoom Manchester,Hosts,2022-07-04,22,2,Monday
Dishoom Manchester,Hosts,2022-07-06,7,3,Wednesday
Dishoom Manchester,Hosts,2022-07-06,8,3,Wednesday
Dishoom Manchester,Hosts,2022-07-06,9,5,Wednesday
Dishoom Manchester,Hosts,2022-07-06,10,5,Wednesday
Dishoom Manchester,Hosts,2022-07-06,11,5,Wednesday
Dishoom Manchester,Hosts,2022-07-06,12,5,Wednesday
Dishoom Manchester,Hosts,2022-07-06,13,5,Wednesday
Dishoom Manchester,Hosts,2022-07-06,14,5,Wednesday
Dishoom Manchester,Hosts,2022-07-06,15,10,Wednesday
Dishoom Manchester,Hosts,2022-07-06,16,6,Wednesday
Dishoom Manchester,Hosts,2022-07-06,17,5,Wednesday
Dishoom Manchester,Hosts,2022-07-06,18,5,Wednesday
Dishoom Manchester,Hosts,2022-07-06,19,5,Wednesday
Dishoom Manchester,Hosts,2022-07-06,20,5,Wednesday
Dishoom Manchester,Hosts,2022-07-06,21,5,Wednesday
Dishoom Manchester,Hosts,2022-07-06,22,2,Wednesday
Dishoom Manchester,Hosts,2022-07-06,23,1,Wednesday
Dishoom Manchester,Hosts,2022-07-07,7,1,Thursday
Dishoom Manchester,Hosts,2022-07-07,8,3,Thursday
Dishoom Manchester,Hosts,2022-07-07,9,3,Thursday
Dishoom Manchester,Hosts,2022-07-07,10,3,Thursday
Dishoom Manchester,Hosts,2022-07-07,11,3,Thursday
Dishoom Manchester,Hosts,2022-07-07,12,3,Thursday
Dishoom Manchester,Hosts,2022-07-07,13,3,Thursday
Dishoom Manchester,Hosts,2022-07-07,14,3,Thursday
Dishoom Manchester,Hosts,2022-07-07,15,6,Thursday
Dishoom Manchester,Hosts,2022-07-07,16,4,Thursday
Dishoom Manchester,Hosts,2022-07-07,17,5,Thursday
Dishoom Manchester,Hosts,2022-07-07,18,5,Thursday
