Site Code,Date (DDMMYYYY),Department,Hour,Actual Hours '22,Budget Rota Hours,Labour Model Hours,Month,Day
D8,2022-08-17 00:00:00,Bartender,22,2.0,2.0,1.0,8,Wednesday
D8,2022-08-17 00:00:00,Bartender,23,2.5,2.5,2.5,8,Wednesday
D8,2022-08-18 00:00:00,Bartender,6,1.0,1.0,1.0,8,Thursday
D8,2022-08-18 00:00:00,Bartender,7,2.0,2.0,2.0,8,Thursday
D8,2022-08-18 00:00:00,Bartender,8,2.25,2.25,2.25,8,Thursday
D8,2022-08-19 00:00:00,Bartender,7,1.8,1.8,1.8,8,Friday
D8,2022-08-19 00:00:00,Bartender,8,2.0,2.0,2.0,8,Friday
D8,2022-08-19 00:00:00,Bartender,9,2.0,2.0,1.0,8,Friday
D8,2022-08-19 00:00:00,Bartender,10,3.0,3.0,2.0,8,Friday
D8,2022-08-19 00:00:00,Bartender,11,2.0,3.0,2.0,8,Friday
D8,2022-08-19 00:00:00,Bartender,12,3.0,4.0,2.0,8,Friday
D8,2022-08-19 00:00:00,Bartender,13,3.0,4.0,2.0,8,Friday
D8,2022-08-19 00:00:00,Bartender,14,3.0,4.0,2.0,8,Friday
D8,2022-08-19 00:00:00,Bartender,15,3.0,4.0,2.0,8,Friday
D8,2022-08-19 00:00:00,Bartender,16,3.0,3.0,2.0,8,Friday
D8,2022-08-19 00:00:00,Bartender,17,2.0,4.0,2.0,8,Friday
D8,2022-08-19 00:00:00,Bartender,18,3.0,4.0,3.0,8,Friday
D8,2022-08-19 00:00:00,Bartender,19,3.0,4.0,3.0,8,Friday
D8,2022-08-19 00:00:00,Bartender,20,3.0,4.0,3.0,8,Friday
D8,2022-08-19 00:00:00,Bartender,21,3.0,4.0,3.0,8,Friday
D8,2022-08-19 00:00:00,Bartender,22,2.0,3.0,2.0,8,Friday
D8,2022-08-19 00:00:00,Bartender,23,2.0,3.0,1.0,8,Friday
D8,2022-08-19 00:00:00,Bartender,24,2.25,2.25,2.25,8,Friday
D8,2022-08-19 00:00:00,Bartender,25,1.0,1.0,1.0,8,Friday
D8,2022-08-20 00:00:00,Bartender,7,2.0,2.0,2.0,8,Saturday
D8,2022-08-20 00:00:00,Bartender,8,2.6,2.6,2.6,8,Saturday
D8,2022-08-20 00:00:00,Bartender,9,2.0,2.0,1.0,8,Saturday
D8,2022-08-20 00:00:00,Bartender,10,2.0,3.0,2.0,8,Saturday
D8,2022-08-20 00:00:00,Bartender,11,3.0,3.0,2.0,8,Saturday
D8,2022-08-20 00:00:00,Bartender,12,3.0,4.0,2.0,8,Saturday
D8,2022-08-20 00:00:00,Bartender,13,3.0,4.0,2.0,8,Saturday
D8,2022-08-20 00:00:00,Bartender,14,3.0,4.0,3.0,8,Saturday
D8,2022-08-20 00:00:00,Bartender,15,2.0,4.0,3.0,8,Saturday
D8,2022-08-20 00:00:00,Bartender,16,4.0,5.0,4.0,8,Saturday
D8,2022-08-20 00:00:00,Bartender,17,2.0,5.0,3.0,8,Saturday
D8,2022-08-20 00:00:00,Bartender,18,3.0,5.0,3.0,8,Saturday
D8,2022-08-20 00:00:00,Bartender,19,3.0,5.0,3.0,8,Saturday
D8,2022-08-20 00:00:00,Bartender,20,3.0,5.0,3.0,8,Saturday
D8,2022-08-20 00:00:00,Bartender,21,3.0,5.0,2.0,8,Saturday
D8,2022-08-20 00:00:00,Bartender,22,3.0,4.0,2.0,8,Saturday
D8,2022-08-20 00:00:00,Bartender,23,2.0,4.0,1.0,8,Saturday
D8,2022-08-20 00:00:00,Bartender,24,2.8,2.8,2.8,8,Saturday
D8,2022-08-21 00:00:00,Bartender,7,2.0,2.0,2.0,8,Sunday
D8,2022-08-21 00:00:00,Bartender,8,2.2,2.2,2.2,8,Sunday
D8,2022-08-21 00:00:00,Bartender,9,2.0,2.0,2.0,8,Sunday
D8,2022-08-21 00:00:00,Bartender,10,2.0,3.0,2.0,8,Sunday
D8,2022-08-21 00:00:00,Bartender,11,2.0,3.0,2.0,8,Sunday
D8,2022-08-21 00:00:00,Bartender,12,3.0,4.0,2.0,8,Sunday
D8,2022-08-21 00:00:00,Bartender,13,3.0,4.0,3.0,8,Sunday
D8,2022-08-21 00:00:00,Bartender,14,3.0,4.0,3.0,8,Sunday
D8,2022-08-21 00:00:00,Bartender,15,3.0,4.0,3.0,8,Sunday
D8,2022-08-21 00:00:00,Bartender,16,3.0,4.0,2.0,8,Sunday
D8,2022-08-21 00:00:00,Bartender,17,2.0,4.0,3.0,8,Sunday
D8,2022-08-21 00:00:00,Bartender,18,3.0,4.0,2.0,8,Sunday
D8,2022-08-21 00:00:00,Bartender,19,3.0,4.0,2.0,8,Sunday
D8,2022-08-21 00:00:00,Bartender,20,2.0,3.0,2.0,8,Sunday
D8,2022-08-21 00:00:00,Bartender,21,2.0,3.0,2.0,8,Sunday
D8,2022-08-21 00:00:00,Bartender,22,2.0,2.0,1.0,8,Sunday
D8,2022-08-21 00:00:00,Bartender,23,1.6,1.6,1.6,8,Sunday
D8,2022-08-21 00:00:00,Bartender,24,1.0,1.0,1.0,8,Sunday
D8,2022-08-22 00:00:00,Bartender,5,1.3333333333333333,1.3333333333333333,1.3333333333333333,8,Monday
D8,2022-08-22 00:00:00,Bartender,6,2.0,2.0,2.0,8,Monday
D8,2022-08-22 00:00:00,Bartender,7,3.0,3.0,3.0,8,Monday
D8,2022-08-22 00:00:00,Bartender,8,3.25,3.25,3.25,8,Monday
D8,2022-08-22 00:00:00,Bartender,9,3.0,4.0,3.0,8,Monday
D8,2022-08-22 00:00:00,Bartender,10,3.0,5.0,3.0,8,Monday
D8,2022-08-22 00:00:00,Bartender,11,3.0,5.0,3.0,8,Monday
D8,2022-08-22 00:00:00,Bartender,12,3.0,5.0,4.0,8,Monday
D8,2022-08-22 00:00:00,Bartender,13,3.0,5.0,4.0,8,Monday
D8,2022-08-22 00:00:00,Bartender,14,3.0,5.0,4.0,8,Monday
D8,2022-08-22 00:00:00,Bartender,15,1.0,5.0,1.0,8,Monday
D8,2022-08-22 00:00:00,Bartender,16,2.0,2.0,2.0,8,Monday
D8,2022-08-22 00:00:00,Bartender,17,1.0,3.0,2.0,8,Monday
D8,2022-08-22 00:00:00,Bartender,18,2.0,3.0,2.0,8,Monday
D8,2022-08-22 00:00:00,Bartender,19,2.0,3.0,2.0,8,Monday
D8,2022-08-22 00:00:00,Bartender,20,2.0,3.0,2.0,8,Monday
D8,2022-08-22 00:00:00,Bartender,21,2.0,3.0,2.0,8,Monday
D8,2022-08-22 00:00:00,Bartender,22,1.0,2.0,1.0,8,Monday
D8,2022-08-22 00:00:00,Bartender,23,1.5,1.5,1.5,8,Monday
D8,2022-08-23 00:00:00,Bartender,7,1.75,1.75,1.75,8,Tuesday
D8,2022-08-23 00:00:00,Bartender,8,2.0,2.0,2.0,8,Tuesday
D8,2022-08-23 00:00:00,Bartender,9,2.0,2.0,1.0,8,Tuesday
D8,2022-08-23 00:00:00,Bartender,10,2.0,3.0,1.0,8,Tuesday
D8,2022-08-23 00:00:00,Bartender,11,1.0,3.0,1.0,8,Tuesday
D8,2022-08-23 00:00:00,Bartender,12,2.0,3.0,2.0,8,Tuesday
D8,2022-08-23 00:00:00,Bartender,13,2.0,3.0,2.0,8,Tuesday
D8,2022-08-23 00:00:00,Bartender,14,2.0,3.0,2.0,8,Tuesday
D8,2022-08-23 00:00:00,Bartender,15,2.0,3.0,2.0,8,Tuesday
D8,2022-08-23 00:00:00,Bartender,16,2.0,2.0,2.0,8,Tuesday
D8,2022-08-23 00:00:00,Bartender,17,1.0,3.0,2.0,8,Tuesday
D8,2022-08-23 00:00:00,Bartender,18,2.0,3.0,2.0,8,Tuesday
D8,2022-08-23 00:00:00,Bartender,19,2.0,3.0,3.0,8,Tuesday
D8,2022-08-23 00:00:00,Bartender,20,2.0,3.0,2.0,8,Tuesday
D8,2022-08-23 00:00:00,Bartender,21,2.0,3.0,2.0,8,Tuesday
D8,2022-08-23 00:00:00,Bartender,22,1.0,2.0,1.0,8,Tuesday
D8,2022-08-23 00:00:00,Bartender,23,1.75,1.75,1.75,8,Tuesday
D8,2022-08-23 00:00:00,Bartender,24,1.0,1.0,1.0,8,Tuesday
D8,2022-08-24 00:00:00,Bartender,7,2.0,2.0,2.0,8,Wednesday
D8,2022-08-24 00:00:00,Bartender,8,2.0,2.0,2.0,8,Wednesday
D8,2022-08-25 00:00:00,Bartender,6,1.0,1.0,1.0,8,Thursday
D8,2022-08-25 00:00:00,Bartender,7,2.0,2.0,2.0,8,Thursday
D8,2022-08-25 00:00:00,Bartender,8,2.0,2.0,1.0,8,Thursday
D8,2022-08-25 00:00:00,Bartender,9,2.0,2.0,1.0,8,Thursday
D8,2022-08-25 00:00:00,Bartender,10,2.0,3.0,1.0,8,Thursday
D8,2022-08-25 00:00:00,Bartender,11,1.0,3.0,2.0,8,Thursday
D8,2022-08-25 00:00:00,Bartender,12,2.0,3.0,2.0,8,Thursday
D8,2022-08-25 00:00:00,Bartender,13,2.0,3.0,2.0,8,Thursday
D8,2022-08-25 00:00:00,Bartender,14,2.0,3.0,2.0,8,Thursday
D8,2022-08-25 00:00:00,Bartender,15,2.0,3.0,2.0,8,Thursday
D8,2022-08-25 00:00:00,Bartender,16,2.0,2.0,1.0,8,Thursday
D8,2022-08-25 00:00:00,Bartender,17,1.0,3.0,2.0,8,Thursday
D8,2022-08-25 00:00:00,Bartender,18,2.0,3.0,3.0,8,Thursday
D8,2022-08-25 00:00:00,Bartender,19,2.0,3.0,3.0,8,Thursday
D8,2022-08-25 00:00:00,Bartender,20,2.0,3.0,3.0,8,Thursday
D8,2022-08-25 00:00:00,Bartender,21,2.0,3.0,3.0,8,Thursday
D8,2022-08-25 00:00:00,Bartender,22,2.0,2.0,2.0,8,Thursday
D8,2022-08-25 00:00:00,Bartender,23,2.6666666666666665,2.6666666666666665,2.6666666666666665,8,Thursday
D8,2022-08-26 00:00:00,Bartender,7,1.8,1.8,1.8,8,Friday
D8,2022-08-26 00:00:00,Bartender,8,2.0,2.0,2.0,8,Friday
D8,2022-08-26 00:00:00,Bartender,9,2.0,2.0,1.0,8,Friday
D8,2022-08-26 00:00:00,Bartender,10,2.0,3.0,2.0,8,Friday
D8,2022-08-26 00:00:00,Bartender,11,1.0,3.0,2.0,8,Friday
D8,2022-08-26 00:00:00,Bartender,12,3.0,4.0,2.0,8,Friday
D8,2022-08-26 00:00:00,Bartender,13,3.0,4.0,3.0,8,Friday
D8,2022-08-26 00:00:00,Bartender,14,3.0,4.0,2.0,8,Friday
D8,2022-08-26 00:00:00,Bartender,15,3.0,4.0,2.0,8,Friday
D8,2022-08-26 00:00:00,Bartender,16,3.0,3.0,2.0,8,Friday
D8,2022-08-26 00:00:00,Bartender,17,3.0,4.0,3.0,8,Friday
D8,2022-08-26 00:00:00,Bartender,18,3.0,4.0,3.0,8,Friday
D8,2022-08-26 00:00:00,Bartender,19,3.0,4.0,3.0,8,Friday
D8,2022-08-26 00:00:00,Bartender,20,2.0,4.0,3.0,8,Friday
D8,2022-08-26 00:00:00,Bartender,21,1.0,4.0,2.0,8,Friday
D8,2022-08-26 00:00:00,Bartender,22,2.0,3.0,2.0,8,Friday
D8,2022-08-26 00:00:00,Bartender,23,2.0,3.0,1.0,8,Friday
D8,2022-08-26 00:00:00,Bartender,24,2.25,2.25,2.25,8,Friday
D8,2022-08-26 00:00:00,Bartender,25,1.0,1.0,1.0,8,Friday
D8,2022-08-27 00:00:00,Bartender,7,2.0,2.0,2.0,8,Saturday
D8,2022-08-27 00:00:00,Bartender,8,2.6,2.6,2.6,8,Saturday
D8,2022-08-27 00:00:00,Bartender,9,2.0,2.0,1.0,8,Saturday
D8,2022-08-27 00:00:00,Bartender,10,3.0,3.0,2.0,8,Saturday
D8,2022-08-27 00:00:00,Bartender,11,3.0,3.0,2.0,8,Saturday
D8,2022-08-27 00:00:00,Bartender,12,4.0,4.0,2.0,8,Saturday
D8,2022-08-27 00:00:00,Bartender,13,4.0,4.0,3.0,8,Saturday
D8,2022-08-27 00:00:00,Bartender,14,4.0,4.0,3.0,8,Saturday
D8,2022-08-27 00:00:00,Bartender,15,4.0,4.0,3.0,8,Saturday
D8,2022-08-27 00:00:00,Bartender,16,4.0,5.0,3.0,8,Saturday
D8,2022-08-27 00:00:00,Bartender,17,5.0,5.0,4.0,8,Saturday
D8,2022-08-27 00:00:00,Bartender,18,5.0,5.0,4.0,8,Saturday
D8,2022-08-27 00:00:00,Bartender,19,5.0,5.0,3.0,8,Saturday
D8,2022-08-27 00:00:00,Bartender,20,4.0,5.0,3.0,8,Saturday
D8,2022-08-27 00:00:00,Bartender,21,3.0,5.0,3.0,8,Saturday
D8,2022-08-27 00:00:00,Bartender,22,3.0,4.0,2.0,8,Saturday
D8,2022-08-27 00:00:00,Bartender,23,3.0,4.0,2.0,8,Saturday
D8,2022-08-27 00:00:00,Bartender,24,2.8,2.8,2.8,8,Saturday
D8,2022-08-28 00:00:00,Bartender,7,2.0,2.0,2.0,8,Sunday
D8,2022-08-28 00:00:00,Bartender,8,2.2,2.2,2.2,8,Sunday
D8,2022-08-28 00:00:00,Bartender,9,2.0,2.0,2.0,8,Sunday
D8,2022-08-28 00:00:00,Bartender,10,3.0,3.0,3.0,8,Sunday
D8,2022-08-28 00:00:00,Bartender,11,2.0,3.0,2.0,8,Sunday
D8,2022-08-28 00:00:00,Bartender,12,3.0,4.0,2.0,8,Sunday
D8,2022-08-28 00:00:00,Bartender,13,3.0,4.0,3.0,8,Sunday
D8,2022-08-28 00:00:00,Bartender,14,3.0,4.0,3.0,8,Sunday
D8,2022-08-28 00:00:00,Bartender,15,2.0,4.0,3.0,8,Sunday
D8,2022-08-28 00:00:00,Bartender,16,4.0,4.0,3.0,8,Sunday
D8,2022-08-28 00:00:00,Bartender,17,2.0,4.0,3.0,8,Sunday
D8,2022-08-28 00:00:00,Bartender,18,3.0,4.0,3.0,8,Sunday
D8,2022-08-28 00:00:00,Bartender,19,3.0,4.0,3.0,8,Sunday
D8,2022-08-28 00:00:00,Bartender,20,3.0,3.0,2.0,8,Sunday
D8,2022-08-28 00:00:00,Bartender,21,3.0,3.0,2.0,8,Sunday
D8,2022-08-28 00:00:00,Bartender,22,3.0,2.0,2.0,8,Sunday
D8,2022-08-28 00:00:00,Bartender,23,1.6,1.6,1.6,8,Sunday
D8,2022-08-28 00:00:00,Bartender,24,1.0,1.0,1.0,8,Sunday
D8,2022-08-29 00:00:00,Bartender,5,1.3333333333333333,1.3333333333333333,1.3333333333333333,8,Monday
D8,2022-08-29 00:00:00,Bartender,6,2.0,2.0,2.0,8,Monday
D8,2022-08-29 00:00:00,Bartender,7,3.0,3.0,3.0,8,Monday
D8,2022-08-29 00:00:00,Bartender,8,3.25,3.25,3.25,8,Monday
D8,2022-08-29 00:00:00,Bartender,9,3.0,4.0,3.0,8,Monday
D8,2022-08-29 00:00:00,Bartender,10,5.0,5.0,4.0,8,Monday
D8,2022-08-29 00:00:00,Bartender,11,4.0,5.0,4.0,8,Monday
D8,2022-08-29 00:00:00,Bartender,12,5.0,5.0,4.0,8,Monday
D8,2022-08-29 00:00:00,Bartender,13,5.0,5.0,5.0,8,Monday
D8,2022-08-29 00:00:00,Bartender,14,3.0,5.0,4.0,8,Monday
D8,2022-08-29 00:00:00,Bartender,15,5.75,5.75,5.75,8,Monday
D8,2022-08-29 00:00:00,Bartender,16,3.0,2.0,3.0,8,Monday
D8,2022-08-29 00:00:00,Bartender,17,2.0,3.0,3.0,8,Monday
D8,2022-08-29 00:00:00,Bartender,18,3.0,3.0,3.0,8,Monday
D8,2022-08-29 00:00:00,Bartender,19,3.0,3.0,3.0,8,Monday
D8,2022-08-29 00:00:00,Bartender,20,3.0,3.0,2.0,8,Monday
D8,2022-08-29 00:00:00,Bartender,21,3.0,3.0,2.0,8,Monday
D8,2022-08-29 00:00:00,Bartender,22,1.0,2.0,2.0,8,Monday
D8,2022-08-29 00:00:00,Bartender,23,1.5,1.5,1.5,8,Monday
D8,2022-08-30 00:00:00,Bartender,7,1.75,1.75,1.75,8,Tuesday
D8,2022-08-30 00:00:00,Bartender,8,2.0,2.0,2.0,8,Tuesday
D8,2022-08-30 00:00:00,Bartender,9,2.0,2.0,1.0,8,Tuesday
D8,2022-08-30 00:00:00,Bartender,10,2.0,3.0,1.0,8,Tuesday
D8,2022-08-30 00:00:00,Bartender,11,1.0,3.0,1.0,8,Tuesday
D8,2022-08-30 00:00:00,Bartender,12,2.0,3.0,2.0,8,Tuesday
D8,2022-08-30 00:00:00,Bartender,13,2.0,3.0,3.0,8,Tuesday
D8,2022-08-30 00:00:00,Bartender,14,4.0,3.0,3.0,8,Tuesday
D8,2022-08-30 00:00:00,Bartender,15,1.0,3.0,2.0,8,Tuesday
D8,2022-08-30 00:00:00,Bartender,16,3.0,2.0,2.0,8,Tuesday
D8,2022-08-30 00:00:00,Bartender,17,2.0,3.0,2.0,8,Tuesday
D8,2022-08-30 00:00:00,Bartender,18,3.0,3.0,2.0,8,Tuesday
D8,2022-08-30 00:00:00,Bartender,19,3.0,3.0,3.0,8,Tuesday
D8,2022-08-30 00:00:00,Bartender,20,3.0,3.0,3.0,8,Tuesday
D8,2022-08-30 00:00:00,Bartender,21,3.0,3.0,2.0,8,Tuesday
D8,2022-08-30 00:00:00,Bartender,22,3.0,2.0,1.0,8,Tuesday
D8,2022-08-30 00:00:00,Bartender,23,1.75,1.75,1.75,8,Tuesday
D8,2022-08-30 00:00:00,Bartender,24,1.0,1.0,1.0,8,Tuesday
D8,2022-08-31 00:00:00,Bartender,7,2.0,2.0,2.0,8,Wednesday
D8,2022-08-31 00:00:00,Bartender,8,2.0,2.0,2.0,8,Wednesday
D8,2022-08-31 00:00:00,Bartender,9,2.0,3.0,1.0,8,Wednesday
D8,2022-08-31 00:00:00,Bartender,10,3.0,4.0,1.0,8,Wednesday
D8,2022-08-31 00:00:00,Bartender,11,2.0,4.0,1.0,8,Wednesday
D8,2022-08-31 00:00:00,Bartender,12,3.0,4.0,2.0,8,Wednesday
D8,2022-08-31 00:00:00,Bartender,13,3.0,4.0,2.0,8,Wednesday
D8,2022-08-31 00:00:00,Bartender,14,4.0,4.0,2.0,8,Wednesday
D8,2022-08-31 00:00:00,Bartender,15,2.0,4.0,1.0,8,Wednesday
D8,2022-08-31 00:00:00,Bartender,16,3.0,3.0,1.0,8,Wednesday
D8,2022-08-31 00:00:00,Bartender,17,2.0,3.0,2.0,8,Wednesday
D8,2022-08-31 00:00:00,Bartender,18,3.0,3.0,2.0,8,Wednesday
D8,2022-08-31 00:00:00,Bartender,19,3.0,3.0,2.0,8,Wednesday
D8,2022-08-31 00:00:00,Bartender,20,3.0,3.0,2.0,8,Wednesday
D8,2022-08-31 00:00:00,Bartender,21,3.0,3.0,2.0,8,Wednesday
D8,2022-08-31 00:00:00,Bartender,22,3.0,2.0,1.0,8,Wednesday
D8,2022-08-31 00:00:00,Bartender,23,2.5,2.5,2.5,8,Wednesday
D8,2022-09-01 00:00:00,Bartender,6,1.0,1.0,1.0,9,Thursday
D8,2022-09-01 00:00:00,Bartender,7,2.0,2.0,2.0,9,Thursday
D8,2022-09-01 00:00:00,Bartender,8,2.25,2.25,2.25,9,Thursday
D8,2022-09-01 00:00:00,Bartender,9,2.0,2.0,1.0,9,Thursday
D8,2022-09-01 00:00:00,Bartender,10,3.0,3.0,1.0,9,Thursday
D8,2022-09-01 00:00:00,Bartender,11,2.0,3.0,1.0,9,Thursday
D8,2022-09-01 00:00:00,Bartender,12,3.0,3.0,2.0,9,Thursday
D8,2022-09-01 00:00:00,Bartender,13,3.0,3.0,2.0,9,Thursday
D8,2022-09-01 00:00:00,Bartender,14,3.0,3.0,2.0,9,Thursday
D8,2022-09-01 00:00:00,Bartender,15,2.0,3.0,2.0,9,Thursday
D8,2022-09-01 00:00:00,Bartender,16,2.0,2.0,2.0,9,Thursday
D8,2022-09-01 00:00:00,Bartender,17,2.0,3.0,2.0,9,Thursday
D8,2022-09-01 00:00:00,Bartender,18,2.0,3.0,3.0,9,Thursday
D8,2022-09-01 00:00:00,Bartender,19,2.0,3.0,3.0,9,Thursday
D8,2022-09-01 00:00:00,Bartender,20,2.0,3.0,2.0,9,Thursday
D8,2022-09-01 00:00:00,Bartender,21,2.0,3.0,2.0,9,Thursday
D8,2022-09-01 00:00:00,Bartender,22,2.0,2.0,1.0,9,Thursday
D8,2022-09-01 00:00:00,Bartender,23,2.6666666666666665,2.6666666666666665,2.6666666666666665,9,Thursday
D8,2022-09-02 00:00:00,Bartender,7,1.8,1.8,1.8,9,Friday
D8,2022-09-02 00:00:00,Bartender,8,2.0,2.0,1.0,9,Friday
D8,2022-09-02 00:00:00,Bartender,9,2.0,2.0,1.0,9,Friday
D8,2022-09-02 00:00:00,Bartender,10,3.0,3.0,2.0,9,Friday
D8,2022-09-02 00:00:00,Bartender,11,3.0,3.0,2.0,9,Friday
D8,2022-09-02 00:00:00,Bartender,12,4.0,4.0,2.0,9,Friday
D8,2022-09-02 00:00:00,Bartender,13,4.0,4.0,2.0,9,Friday
D8,2022-09-02 00:00:00,Bartender,14,4.0,4.0,2.0,9,Friday
D8,2022-09-02 00:00:00,Bartender,15,2.0,4.0,2.0,9,Friday
D8,2022-09-02 00:00:00,Bartender,16,3.0,3.0,2.0,9,Friday
D8,2022-09-02 00:00:00,Bartender,17,3.0,4.0,3.0,9,Friday
D8,2022-09-02 00:00:00,Bartender,18,3.0,4.0,3.0,9,Friday
D8,2022-09-02 00:00:00,Bartender,19,3.0,4.0,3.0,9,Friday
D8,2022-09-02 00:00:00,Bartender,20,3.0,4.0,3.0,9,Friday
D8,2022-09-02 00:00:00,Bartender,21,3.0,4.0,3.0,9,Friday
D8,2022-09-02 00:00:00,Bartender,22,2.0,3.0,2.0,9,Friday
D8,2022-09-02 00:00:00,Bartender,23,2.0,3.0,1.0,9,Friday
D8,2022-09-02 00:00:00,Bartender,24,2.25,2.25,2.25,9,Friday
D8,2022-09-02 00:00:00,Bartender,25,1.0,1.0,1.0,9,Friday
D8,2022-09-03 00:00:00,Bartender,7,2.0,2.0,2.0,9,Saturday
D8,2022-09-03 00:00:00,Bartender,8,2.6,2.6,2.6,9,Saturday
D8,2022-09-03 00:00:00,Bartender,9,2.0,2.0,1.0,9,Saturday
D8,2022-09-03 00:00:00,Bartender,10,3.0,3.0,2.0,9,Saturday
D8,2022-09-03 00:00:00,Bartender,11,2.0,3.0,3.0,9,Saturday
D8,2022-09-03 00:00:00,Bartender,12,3.0,4.0,3.0,9,Saturday
D8,2022-09-03 00:00:00,Bartender,13,4.0,4.0,4.0,9,Saturday
D8,2022-09-03 00:00:00,Bartender,14,4.0,4.0,4.0,9,Saturday
D8,2022-09-03 00:00:00,Bartender,15,4.0,4.0,3.0,9,Saturday
D8,2022-09-03 00:00:00,Bartender,16,4.0,5.0,3.0,9,Saturday
D8,2022-09-03 00:00:00,Bartender,17,4.0,5.0,3.0,9,Saturday
D8,2022-09-03 00:00:00,Bartender,18,4.0,5.0,3.0,9,Saturday
D8,2022-09-03 00:00:00,Bartender,19,4.0,5.0,3.0,9,Saturday
D8,2022-09-03 00:00:00,Bartender,20,4.0,5.0,3.0,9,Saturday
D8,2022-09-03 00:00:00,Bartender,21,4.0,5.0,3.0,9,Saturday
D8,2022-09-03 00:00:00,Bartender,22,3.0,4.0,2.0,9,Saturday
D8,2022-09-03 00:00:00,Bartender,23,2.0,4.0,1.0,9,Saturday
D8,2022-09-03 00:00:00,Bartender,24,2.8,2.8,2.8,9,Saturday
D8,2022-09-04 00:00:00,Bartender,7,2.0,2.0,2.0,9,Sunday
D8,2022-09-04 00:00:00,Bartender,8,2.2,2.2,2.2,9,Sunday
D8,2022-09-04 00:00:00,Bartender,9,3.0,2.0,1.0,9,Sunday
D8,2022-09-04 00:00:00,Bartender,10,3.0,3.0,2.0,9,Sunday
D8,2022-09-04 00:00:00,Bartender,11,3.0,3.0,2.0,9,Sunday
D8,2022-09-04 00:00:00,Bartender,12,3.0,4.0,3.0,9,Sunday
D8,2022-09-04 00:00:00,Bartender,13,3.0,4.0,3.0,9,Sunday
D8,2022-09-04 00:00:00,Bartender,14,3.0,4.0,3.0,9,Sunday
D8,2022-09-04 00:00:00,Bartender,15,1.0,4.0,3.0,9,Sunday
D8,2022-09-04 00:00:00,Bartender,16,3.0,4.0,3.0,9,Sunday
D8,2022-09-04 00:00:00,Bartender,17,3.0,4.0,3.0,9,Sunday
D8,2022-09-04 00:00:00,Bartender,18,2.0,4.0,3.0,9,Sunday
D8,2022-09-04 00:00:00,Bartender,19,2.0,4.0,2.0,9,Sunday
D8,2022-09-04 00:00:00,Bartender,20,2.0,3.0,2.0,9,Sunday
D8,2022-09-04 00:00:00,Bartender,21,1.0,3.0,2.0,9,Sunday
D8,2022-09-04 00:00:00,Bartender,22,2.0,2.0,2.0,9,Sunday
D8,2022-09-04 00:00:00,Bartender,23,1.6,1.6,1.6,9,Sunday
D8,2022-09-04 00:00:00,Bartender,24,1.0,1.0,1.0,9,Sunday
D8,2022-09-05 00:00:00,Bartender,5,1.3333333333333333,1.3333333333333333,1.3333333333333333,9,Monday
D8,2022-09-05 00:00:00,Bartender,6,2.0,2.0,2.0,9,Monday
D8,2022-09-05 00:00:00,Bartender,7,3.0,3.0,3.0,9,Monday
D8,2022-09-05 00:00:00,Bartender,8,3.25,3.25,3.25,9,Monday
D8,2022-09-05 00:00:00,Bartender,9,3.25,3.25,3.25,9,Monday
D8,2022-09-05 00:00:00,Bartender,10,3.0,5.0,3.0,9,Monday
D8,2022-09-05 00:00:00,Bartender,11,3.0,5.0,4.0,9,Monday
D8,2022-09-05 00:00:00,Bartender,12,3.0,5.0,5.0,9,Monday
D8,2022-09-05 00:00:00,Bartender,13,3.0,5.0,4.0,9,Monday
D8,2022-09-05 00:00:00,Bartender,14,3.0,5.0,4.0,9,Monday
D8,2022-09-05 00:00:00,Bartender,15,3.0,5.0,2.0,9,Monday
D8,2022-09-05 00:00:00,Bartender,16,2.0,2.0,1.0,9,Monday
D8,2022-09-05 00:00:00,Bartender,17,2.0,3.0,2.0,9,Monday
D8,2022-09-05 00:00:00,Bartender,18,2.0,3.0,2.0,9,Monday
D8,2022-09-05 00:00:00,Bartender,19,2.0,3.0,3.0,9,Monday
D8,2022-09-05 00:00:00,Bartender,20,2.0,3.0,2.0,9,Monday
D8,2022-09-05 00:00:00,Bartender,21,1.0,3.0,2.0,9,Monday
D8,2022-09-05 00:00:00,Bartender,22,2.0,2.0,1.0,9,Monday
D8,2022-09-05 00:00:00,Bartender,23,1.5,1.5,1.5,9,Monday
D8,2022-09-06 00:00:00,Bartender,7,1.75,1.75,1.75,9,Tuesday
D8,2022-09-06 00:00:00,Bartender,8,2.0,2.0,1.0,9,Tuesday
D8,2022-09-06 00:00:00,Bartender,9,2.0,2.0,1.0,9,Tuesday
D8,2022-09-06 00:00:00,Bartender,10,3.0,3.0,1.0,9,Tuesday
D8,2022-09-06 00:00:00,Bartender,11,1.0,3.0,1.0,9,Tuesday
D8,2022-09-06 00:00:00,Bartender,12,2.0,3.0,2.0,9,Tuesday
D8,2022-09-06 00:00:00,Bartender,13,2.0,3.0,3.0,9,Tuesday
D8,2022-09-06 00:00:00,Bartender,14,2.0,3.0,2.0,9,Tuesday
D8,2022-09-06 00:00:00,Bartender,15,3.0,3.0,2.0,9,Tuesday
D8,2022-09-06 00:00:00,Bartender,16,2.0,2.0,2.0,9,Tuesday
D8,2022-09-06 00:00:00,Bartender,17,2.0,3.0,2.0,9,Tuesday
D8,2022-09-06 00:00:00,Bartender,18,2.0,3.0,3.0,9,Tuesday
D8,2022-09-06 00:00:00,Bartender,19,2.0,3.0,3.0,9,Tuesday
